subforum,post_id,text,timestamp,author_id,url,thread_id,position_in_thread,agrees,sentence,treatments,sentiment,factual
support.2,post-4822,,"Oct 30, 2012 at 6:18 PM",mock-turtle.328,threads/acid-reflux-and-tinnitus.683/#post-4822,acid-reflux-and-tinnitus.683,10,0,"http://www.medicalnewstoday.com/releases/87377.php   -----   i found the ATP glutamate connection fascinating, when i first read this article, and it was one of the inputs to my thinking that shifted me from a GABA to a glutamate solution   whats amazing about the PPIs (proton pump inhibitors used for curbing stomach acid) is that as one withdraws from taking PPIs or as the body gets ""used"" to PPIs, like lots of other drugs you gotta take more to get the same effect...AND when you stop, if abruptly, things go into over drive   so one could see how the use of PPIs might b related to tinnitus   plus   did you read the part above about how as the ear is developing the nerves produce ATP next to the developing hair cells and cause the sence of sound in the embrionic ear, even tho there is no sound...hmmmm seems similar to tinnitus where hair cells have been wiped out to me...maybe   again as erik and others have pointed out, how do we get the treatment to the problem spot and not affect the entire brain nor the entire body   one wonders if insted of pumping AM-101 into the ear, if instead a very small dose of omeprazole trickled thru the round window might do the trick   very interesting stuff   i continue to think the fix is to be had in the cochlea which is not to say that lots of people dont use the filtering and processing centers in the auditory cortex  or dorsal cochlear nucleus or other more central parts of the brain (limbic system etc) to wed out or mute tinnitus..no im not saying that...yes there may be some brain entered adjustments or remediation that can alleviate the sense of tinnitus   but i still believe the part that is really broken and is subject to repair in the cochlea and specifically the hair cells an th organ of corti   of course im way out on a limb here...not a doctor nor a biologist or a scientists so take what i say with huge grains of salt...im a rank amateur at best   best of good luck to all mt   its all so complicated it hurts my head just to think about it so maybe the just learn to ignore it and habituate is still the best medicine...i... just... dont.... know   i guess my compulsivity drives my continued search or greater understanding and an effective treatment  ",am101 (am101),neu,no
research-news.4,post-227053,,"Jan 16, 2017 at 1:18 PM",reykalinic.14763,threads/retigabine-trobalt-potiga-to-be-discontinued.17768/page-3#post-227053,retigabine-trobalt-potiga-to-be-discontinued.17768,65,0,"I feel discouraged a lot because my first medication was tegretol, a drug of last century and now on trileptal 1200mg. If the research did nothing for TN suffers I'm disappointed about all the false hope or doubtful research about those infamous sounds ",tegretol (carbamazepine),neu,yes
research-news.4,post-245538,,"Apr 22, 2017 at 7:43 PM",marlino.16191,threads/rl648_81-synthesis-and-evaluation-of-potent-kcnq2-3-specific-channel-activators.14531/page-7#post-245538,rl648_81-synthesis-and-evaluation-of-potent-kcnq2-3-specific-channel-activators.14531,188,0,I have some trobalt in my drawer but didn't try it yet. Anecdotes of permanent floaters freaked me out. Currently I try pregabalin but when I finish I will give trobalt a short try.,trobalt (retigabine),neu,yes
support.2,post-103126,,"Mar 30, 2015 at 9:29 AM",lifesabeach.8219,threads/depressed-and-frustrated-%E2%80%94-thoughts-about-xanax-alprazolam-vs-klonopin-clonazepam.8900/#post-103126,depressed-and-frustrated-%E2%80%94-thoughts-about-xanax-alprazolam-vs-klonopin-clonazepam.8900,2,0,"For me personally, Klonopin didn't aggravate my tinnitus but it didn't reduce it either. I think it helped me habituate  to tinnitus the first time around (it chilled out my more extreme reactions and let me approach the situation in a firmer state of mind), but please be clear that others feel that benzos *delay* habituation and don't promote it. Barri, don't worry quite yet about being able to find an audiologist with lots of tinnitus experience.",klonopin (clonazepan),neu,yes
treatments.13,post-130365,,"Aug 5, 2015 at 4:58 PM",preslys.6255,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-185#post-130365,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,5524,0,"I am off trobalt , I'll get my second Trobalt box from spain in three days. I hope this time I 'll crush my tinnitus permanently. ",trobalt (retigabine),neu,yes
support.2,post-201469,,"Sep 3, 2016 at 10:23 PM",jasonp.12956,threads/suggestions-that-could-rapidly-reduce-tinnitus-severity-and-long-term-strategies-that-could-help.17270/,suggestions-that-could-rapidly-reduce-tinnitus-severity-and-long-term-strategies-that-could-help.17270,1,1,"If it continues, I might have to ask the doc for an anti-depressant. Please pray for me because I really don't want to take anti depressants. ",antidepressant (antidepressant),neu,no
research-news.4,post-74498,,"Nov 4, 2014 at 7:45 PM",nick-j.5716,threads/inner-ear-hair-cell-regeneration-%E2%80%94-maybe-we-can-know-more.3131/page-18#post-74498,inner-ear-hair-cell-regeneration-%E2%80%94-maybe-we-can-know-more.3131,528,0,Fernando stay online and look in our LLLT thread!! I will post something very interesting i just came across! Anyway...this thing u are seeing sounds great!,lllt (lllt),neu,no
success-stories.47,post-192809,,"Jul 11, 2016 at 8:00 PM",acg.17646,threads/my-tinnitus-is-completely-gone.16169/page-2#post-192809,my-tinnitus-is-completely-gone.16169,60,0,"Of course if I return the Ginkgo someone will post a study or a review saying how it helped. Damned if you do, damned if you don't. ",ginkgo (ginkgo),neu,no
support.2,post-108718,,"Apr 20, 2015 at 3:25 PM",dr-nagler.3207,threads/william-shatner-habituation.9224/#post-108718,william-shatner-habituation.9224,30,0,"So using this ""pre-appointment phone interview approach,"" all of my TRT patients are 9s and 10s (i.e., they are all very, very serious cases) save for a couple of 8s. I also have one 7 and one 6, both physicians who were insistent on going ahead with TRT in spite of my urging them to hold off and look into CBT, etc. Thus, when @Danny Boy writes: ""I'm guessing it [TRT] can't work for very, very serious cases"" I must strongly disagree ... because those are pretty much the only cases I see for TRT, and the vast majority of them do just fine.",trt (tinnintus retraining therapy),neu,no
support.2,post-29,,"Mar 6, 2011 at 7:15 PM",jim.10,threads/sleep-strategies-for-tinnitus-related-sleep-problems.17/,sleep-strategies-for-tinnitus-related-sleep-problems.17,1,0,The other half of the equation is music and masking. I have the Neuromonics device and tried it at night but the headphones supplied would not stay on and the music volume is not consistent enough. The folks at Neuromonics suggest that you use their device to fall asleep and then turn it off and continue to sleep through the night unassisted.,masking (masking),neu,yes
support.2,post-31259,,"Feb 3, 2014 at 9:47 PM",oipsw.3076,threads/will-it-go-away-im-going-mad.3335/#post-31259,will-it-go-away-im-going-mad.3335,8,0,"He said that he didn't want to give me any anti-depressants or anti-anxiety medication because it could take a month to feel the effects and he thinks it might have got better by then. Which honestly I was abit pessimistic about but I smiled and nodded, it did give me abit of encouragement! Also I feel my tinnitus is by each day slowly getting quieter!!!!!!!!!!",antidepressants (antidepressant),neu,yes
alternative-treatments-and-research.27,post-206401,,"Sep 30, 2016 at 12:10 PM",ehrfried.17509,threads/diy-low-level-laser-therapy-for-tinnitus-on-a-budget-%E2%80%94-lllt-under-100.15342/page-10#post-206401,diy-low-level-laser-therapy-for-tinnitus-on-a-budget-%E2%80%94-lllt-under-100.15342,284,0,no one on the forum ever discussed that there is a huge difference between wildens laser and kaisers one....  ,laser (lllt),neu,no
introduce-yourself.11,post-16403,,"Aug 22, 2013 at 10:20 PM",karen.299,threads/hello-all-ramnaz-here.1903/#post-16403,hello-all-ramnaz-here.1903,24,0,"I've been taking a combination supplement with melatonin in it for a long time now, and my chiro told me it was good to take a break from melatonin after awhile, as it can somehow change your hormonal balance. So, I'm looking for a natural sleep aid, without melatonin in it, that will really work. It sounds like you've found some ways to cope, and I really like the idea of the guided meditation at night to calm down.",melatonin (melatonin),neu,no
support.2,post-7153,,"Jan 31, 2013 at 2:55 PM",tee.890,threads/new-tinnitus-sufferer-help.951/,new-tinnitus-sufferer-help.951,1,0,Also have an appt in a month for the initial appt for TRT. Going to try craniosacral therapy too... ,trt (tinnintus retraining therapy),neu,no
treatments.13,post-66121,,"Sep 19, 2014 at 11:59 PM",theekarwash.4607,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-57#post-66121,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,1690,0,I was considering trying to get Trobalt but I've yet to speak to a doctor about it. Since I'm still in the acute stages of T I'm really considering trying to get it. The only issue will be getting confirmation from my doctor.,trobalt (retigabine),neu,yes
collaboration-space.109,post-186069,,"Jun 3, 2016 at 5:50 PM",mansi.7914,threads/chapter-8-treatments.15685/#post-186069,chapter-8-treatments.15685,13,0,"This is especially true for home laser, since so alone determines the patient duration and frequency. A successful LLLT after having a useful regeneration time gives a better biological state of the cochlea and so reduce the discomfort. Realistic expectations of LLLT in chronic inner ear disorders.",laser (lllt),neu,no
introduce-yourself.11,post-203353,,"Sep 14, 2016 at 6:41 AM",billie48.2670,threads/tinnitus-and-looking-for-treatment.17462/#post-203353,tinnitus-and-looking-for-treatment.17462,2,0,"2) If you need masking on the go, try load an ipod with nature sounds or music using itune. If you have a smart phone, you can download free APPs for soothing or T-masking sounds. 3) If you have computer and speakers, you can try these excellent masking sounds too: TT's audio player:  https://www.tinnitustalk.com/audioplayer/ or this online sound library, particularly the self-mix nature sounds:  http://mynoise.net/ or download free sound generator â€˜aire freshenerâ€™:  http://www.peterhirschberg.com/mysoftware.html or search youtube with words like 'tinnitus masking sounds', 'white noise', 'rain sound' etc.",masking (masking),neu,no
introduce-yourself.11,post-247331,,"May 3, 2017 at 10:55 AM",missingsilence.24292,threads/in-a-dark-place-trying-not-to-lose-hope.21515/,in-a-dark-place-trying-not-to-lose-hope.21515,1,0,"I am taking magnesium and zinc at the moment along with Q10. I am scared that I will never be my fully functional self anymore. I have lost weight, I'm depressed and on some days I feel like my life is done.",zinc (zinc) | magnesium (magnesium),neu,yes
support.2,post-44257,,"Apr 28, 2014 at 5:45 AM",magpie.2713,threads/how-to-reduce-your-tinnitus.4491/#post-44257,how-to-reduce-your-tinnitus.4491,26,2,"MattK wrote: So does this mean that Neuromonics actually doesn't work? I thought Neuromonics was supposed to actually lower the volume of the tinnitus... is that not true? If all Neuromonics does is change your reaction to it, or just makes it so that you don't think about it, then how is it different from TRT/habituation?",neuromonics (neuromonics),neu,no
introduce-yourself.11,post-201473,,"Sep 3, 2016 at 10:43 PM",gonz.18711,threads/2-days-with-tinnitus-after-night-club-%E2%80%94-what-should-i-do.17271/,2-days-with-tinnitus-after-night-club-%E2%80%94-what-should-i-do.17271,1,0,"However, I have some prednisone and I know how to use it,  because I have used it many times in the past for other skin problems. If anyone could advice me....  should I take prednisone asap? and maybe avoid some permanent damage?",prednisone (steroids),neu,no
